Date,Close,High,Low,Open,Volume
2021-02-26,185.00291442871094,188.82046327650423,184.90410673381584,188.82046327650423,3707900
2021-03-01,187.89523315429688,190.069002172185,186.6287157574952,187.35629337225436,4118200
2021-03-02,188.00302124023438,189.20666842753036,186.2334742935602,188.22758289634882,2315500
2021-03-03,185.2454071044922,188.4791006022386,185.0298366754134,188.02997726678248,2307400
2021-03-04,180.61947631835938,185.66761917560385,178.38283675147196,185.0208803540017,3208800
2021-03-05,188.371337890625,188.76655495986773,180.2242330332397,182.34409597807846,3187200
2021-03-08,189.43125915527344,193.73385511602805,188.78452038991773,189.14382731853638,3068500
2021-03-09,190.15884399414062,193.09611485512747,189.73666690347872,190.47323585524063,2814500
2021-03-10,191.43434143066406,193.2847275277608,189.87140087020558,190.87743283612437,2764600
2021-03-11,192.69186401367188,194.50631227294568,191.47922562407973,192.96134073426518,2573500
2021-03-12,192.3056640625,195.368689098301,192.15296374334616,193.89556481840384,2321100
2021-03-15,191.03016662597656,193.02427584096745,188.59592520181812,192.44939837307027,2881100
2021-03-16,190.15884399414062,191.47926788090726,187.65274146371812,191.43435279987034,2786100
2021-03-17,190.69778442382812,192.43139404198706,188.47013636059677,189.91630044483816,2795200
2021-03-18,193.4464111328125,195.5572963741615,189.925285690388,189.925285690388,2866600
2021-03-19,189.3504180908203,193.59912139068416,187.92220904440705,193.50929123300781,7005200
2021-03-22,185.28135681152344,189.53006000616506,183.9429642497751,188.70367465940788,5863500
2021-03-23,186.88026428222656,189.10791268493287,185.4879788907253,186.1706415785754,3661700
2021-03-24,191.23670959472656,193.8416331482647,186.83530641641772,186.83530641641772,3245100
2021-03-25,194.1021270751953,194.4973578181386,190.2666235156254,190.90437100033725,2689300
2021-03-26,200.2371826171875,200.49768187453117,194.69500129540904,195.0632857868762,3653800
2021-03-29,200.29103088378906,201.16233121644564,197.82984387522413,200.12935306840419,2279800
2021-03-30,198.62930297851562,200.68628195109372,198.0993269933035,198.74606573275105,2601500
2021-03-31,197.98255920410156,199.92277537310187,196.8777058903848,198.62030668812636,3246500
2021-04-01,197.80296325683594,199.22218135034535,196.73404721298476,198.40478705754197,2551300
2021-04-05,200.73123168945312,201.7642101206327,199.47369153791627,199.62639186302005,1958400
2021-04-06,198.60235595703125,201.28810488712116,198.33287919887366,201.18031966632103,1590800
2021-04-07,198.8179168701172,199.35687036060258,197.58732330443536,198.42268613791543,1634200
2021-04-08,197.7759552001953,199.03350882533758,197.6861387523576,198.58438546767758,1983900
2021-04-09,200.52459716796875,200.6323823854211,198.03644998457426,198.23406535400815,2383700
2021-04-12,200.80308532714844,202.35704853426233,199.8689009311028,199.913816014671,2286500
2021-04-13,199.4018096923828,200.65934971494872,197.79394026407542,200.29106524185502,1799100
2021-04-14,199.94973754882812,200.6683240037269,199.00657569407593,199.84193861566686,1515300
2021-04-15,200.39886474609375,201.65640477223232,199.74313471960306,200.65935028502307,2008800
2021-04-16,200.04855346679688,202.8061640515462,199.53654620516565,202.02469371132867,2539800
2021-04-19,200.73123168945312,200.767155534,198.91676915124162,200.51564750369263,1911000
2021-04-20,198.21609497070312,202.4109053583843,197.74002532261696,200.102418497723,2766000
2021-04-21,200.6953125,203.1924516684986,197.33587762804873,197.68619339560945,3470200
2021-04-22,195.79983520507812,198.61135209771908,194.0752029799108,196.68910447846565,4831400
2021-04-23,200.79408264160156,201.15338958350776,196.3298086774935,197.18314039201337,2975600
2021-04-26,201.7372589111328,203.86611328860533,201.00070361345254,201.18932777852217,2767600
2021-04-27,202.76123046875,203.72236104853806,201.16235238628752,202.73428416335008,2239600
2021-04-28,203.17445373535156,205.08772387924824,202.57263000083697,202.71633907770928,2172900
2021-04-29,201.63844299316406,204.45893746919154,200.6773260197383,204.43199116099373,2239700
2021-04-30,199.49160766601562,201.52165399371916,197.84781454913238,200.89287033453067,3674700
2021-05-03,200.97372436523438,202.69835640829186,200.49765470415815,201.2162411091476,2771400
2021-05-04,202.70730590820312,202.92289002358046,199.97664231086628,200.46168943777127,2781500
2021-05-05,200.81204223632812,203.8481206524072,200.5785030143827,203.36305972954506,2649800
2021-05-06,204.0906219482422,204.2163759276508,201.30605192485143,201.63839879054078,1852100
