Date,Open,High,Low,Close,Volume
2021-02-26,117.98221797734722,121.1486612687009,117.17671806804555,120.38945007324219,2262000
2021-03-01,121.80605685746158,124.82436745518523,121.80605685746158,124.23180389404297,1613800
2021-03-02,124.84285035063597,125.48169545500838,123.2225967608469,124.79655456542969,2186700
2021-03-03,124.15772169524914,125.03728509079545,120.91721456508593,121.55604553222656,1141500
2021-03-04,120.3339192783603,121.28755310771027,115.46389799252272,118.38035583496094,2086000
2021-03-05,119.95429614093744,120.87090168544164,114.62135310401979,120.3987045288086,1343700
2021-03-08,120.8246265031902,121.85233078797214,117.71373900283604,117.7229995727539,1390200
2021-03-09,119.26918380295209,120.82462041095557,118.25073307569531,119.81543731689453,1543500
2021-03-10,120.11171269858697,121.25978321770111,119.39881127072088,120.44502258300781,877800
2021-03-11,121.731973848015,122.58376268800212,120.98203009365088,121.89863586425781,1349700
2021-03-12,120.77834016440784,122.06528399759081,120.50984718949547,121.48200225830078,1062900
2021-03-15,122.15789296396105,124.73178099668337,121.8986534590461,124.4169921875,1628400
2021-03-16,124.53730758627765,124.59287100165749,122.76892736930844,124.06512451171875,1435700
2021-03-17,123.47259100290988,124.67621086177007,122.25045000322352,123.8614501953125,2375800
2021-03-18,123.59295171149209,125.92610676178676,121.88936001878919,122.1023178100586,1765900
2021-03-19,122.32450991651129,122.86150993434745,119.52842537440247,119.57470703125,5239000
2021-03-22,119.45436737587497,120.5931703261363,118.42666301759289,118.98217010498047,3112100
2021-03-23,118.37109445806855,118.70441139089037,114.16769294359467,114.5750732421875,2275300
2021-03-24,115.26945446743845,117.2693134536153,114.96391927837074,115.63053894042969,1318600
2021-03-25,114.96391174228305,117.3804043269693,114.24174284364001,116.5656509399414,1845900
2021-03-26,117.15819817016136,119.611725921654,116.27862788595041,119.204345703125,2152400
2021-03-29,119.27842617236306,119.27842617236306,116.713792582253,118.13035583496094,3170000
2021-03-30,118.11184260339611,118.98214533562103,117.59336377877325,118.02851867675781,1543400
2021-03-31,118.46369664135992,120.34318992239716,118.28778817468998,119.5376968383789,1727800
2021-04-01,120.5190885855439,121.1579336844902,119.26918716053113,121.0931167602539,1149100
2021-04-05,122.57449954781565,123.96328835489604,121.61161219100231,122.92633056640625,949000
2021-04-06,122.63930961602142,123.37998563639083,122.09304197888814,122.30599975585938,1791500
2021-04-07,121.81531637849135,122.29675304861091,119.42659765985097,119.8987808227539,2193400
2021-04-08,121.09310728533427,121.35236083450418,119.36175526321709,121.23199462890625,1294900
2021-04-09,121.48198501688718,121.80602724217141,120.47278780874406,121.78750610351562,912300
2021-04-12,122.04676548854694,122.41710351440524,121.52827247385915,122.08379364013672,923500
2021-04-13,121.80603724574797,122.4726570172092,120.46354419648239,121.69493865966797,1730300
2021-04-14,120.32465632022982,122.02823369441863,120.06540277177693,121.17644500732422,1359600
2021-04-15,121.54679255346278,122.90780668423315,121.30607425150305,122.80596160888672,908900
2021-04-16,123.40775271264187,123.96327382134041,122.6393020950093,123.50959777832031,1696700
2021-04-19,121.81530992831063,122.56525367041385,120.50057734358435,120.68576049804688,1810000
2021-04-20,120.15799925534108,120.91721053889496,118.08407673894081,118.87105560302734,3714800
2021-04-21,121.75049248170318,123.6948025753732,118.88959076379562,123.60221099853516,3229800
2021-04-22,123.69479841707467,124.61139001049874,122.19489686216959,122.22267150878906,2050400
2021-04-23,122.40783404616866,124.74098873431043,122.21339742507936,124.73173522949219,1655500
2021-04-26,124.99095162940095,126.12975412188396,124.85207844525145,125.14834594726562,1450300
2021-04-27,125.90758467942393,126.08348604215004,123.34295100482075,125.12985229492188,1313100
2021-04-28,124.82432928567465,126.25939957307665,124.21325889572302,125.84276580810547,2006400
2021-04-29,126.66680376833625,128.00004337016733,126.01870510841593,127.93522644042969,1748900
2021-04-30,126.83344355247787,127.42599281304891,124.34288030605803,124.50027465820312,1923500
2021-05-03,126.01865746608783,126.01865746608783,123.01886949606093,123.44477081298828,1309200
2021-05-04,122.46340202431391,123.5003598217815,120.25059907097402,123.40776824951172,2200000
2021-05-05,124.60213744085965,125.46317974751794,123.3244471767956,124.72250366210938,1329900
2021-05-06,124.42622419154831,125.70391447887698,123.00966066754958,125.67613983154297,1606300
2021-05-07,126.04646373795855,128.16667496900587,125.546506014553,127.76856231689453,973300
2021-05-10,127.76854932177197,128.6851548701934,126.35198610079485,126.3797607421875,1071000
2021-05-11,124.19473044669432,124.3798994282816,121.7226885174104,123.87067413330078,1585000
2021-05-12,122.96336972463465,122.96336972463465,119.47287625471688,119.56546783447266,1405200
2021-05-13,120.12097093922088,122.75040752876401,120.12097093922088,121.78750610351562,1641200
2021-05-14,123.0096572048163,124.89840380781588,122.60227688539722,124.25030517578125,1272700
2021-05-17,123.33367838984593,124.36138240147993,122.68556581526732,124.21324157714844,913100
2021-05-18,124.20400611135045,124.56509063449023,121.5190200805664,121.5190200805664,1622500
