Date,Open,High,Low,Close,Volume
2021-02-26,22.321561282506302,22.329810385471212,21.57091021961008,21.603906631469727,9397600
2021-03-01,21.892624637117233,22.519540891985606,21.876126426895453,22.18133544921875,5347300
2021-03-02,22.181333189355595,22.53603680620656,22.0823470848216,22.387556076049805,4223300
2021-03-03,22.305063455480482,22.767002183289748,22.16483185929753,22.668014526367188,5061300
2021-03-04,22.734011780432887,23.154706680146184,22.56903440644224,23.022724151611328,7980100
2021-03-05,23.072216214938067,23.39392499110262,22.849496690954332,23.303186416625977,6099300
2021-03-08,23.426916747596913,23.855860677046596,23.31968155191228,23.352676391601562,8932200
2021-03-09,23.164317164907622,23.356864412087084,22.779221073785834,22.83782386779785,7907800
2021-03-10,22.787594854418796,23.08897429097191,22.662020621442668,22.988513946533203,5511600
2021-03-11,22.8964226526183,23.055484168937465,22.75410478996698,22.779218673706055,4542100
2021-03-12,22.91316556330676,23.331747310853913,22.89642191018184,23.197799682617188,6049400
2021-03-15,23.289889342452923,23.649869918823242,23.24803180431054,23.649869918823242,4459000
2021-03-16,23.549410719949275,23.834046463888612,23.40709284797961,23.691728591918945,7521100
2021-03-17,23.69172399379685,23.825670012388013,23.448947433886293,23.457319259643555,5481700
2021-03-18,24.026600526114517,24.997710358979553,23.942883830847567,24.855392456054688,14784900
2021-03-19,24.821896842133704,25.114904379244074,24.344713914410086,24.77166748046875,15130700
2021-03-22,24.67120886070832,24.72143982259779,24.12705288100749,24.33634376525879,4794300
2021-03-23,24.244254101799328,24.35308625057453,23.80893029698647,23.917760848999023,7494100
2021-03-24,23.78381681712539,24.227514082589323,23.758701335274036,23.79218864440918,5880200
2021-03-25,23.942875764638437,24.143794807532817,23.641496401915557,24.051706314086914,4805000
2021-03-26,24.110312428424763,24.520524021176623,24.06008305662853,24.503780364990234,5060000
2021-03-29,24.420058999369104,24.545633203167924,24.160538765283192,24.327970504760742,4835200
2021-03-30,24.29448622711362,24.445175919256588,24.185654073115817,24.33634376525879,3972500
2021-03-31,24.30285844244264,24.34471598125667,24.076823900616265,24.143796920776367,7358700
2021-04-01,24.19402418354682,24.19402418354682,23.842415459080545,24.085193634033203,6332100
2021-04-05,24.127052780926345,24.277742472444242,24.02659405108956,24.118680953979492,5321100
2021-04-06,24.11868410613237,24.152171418296348,23.901021367355295,24.03496742248535,5973100
2021-04-07,24.08519515706149,24.286114212781253,24.08519515706149,24.277742385864258,4336900
2021-04-08,24.260999585496947,24.294486894342967,23.98473567456837,24.043336868286133,3578300
2021-04-09,24.043335244800584,24.177281277614643,23.892647155456768,23.976362228393555,4296900
2021-04-12,24.0684499668521,24.2442535305987,23.984733299788786,24.051706314086914,5401900
2021-04-13,23.85916382391325,24.093570218772314,23.79219079634822,24.03496742248535,7766600
2021-04-14,23.94287339565301,24.110305116450785,23.94287339565301,24.060075759887695,6551300
2021-04-15,24.068455756189394,24.31960422102704,24.043340271000428,24.26937484741211,8462200
2021-04-16,24.361461337963167,24.52889310168284,24.244257346920243,24.394947052001953,7476000
2021-04-19,24.52052085380638,24.537262911067224,24.08519542976983,24.177282333374023,4997800
2021-04-20,24.0600796763105,24.361459058271507,24.051707849393505,24.277742385864258,5521600
2021-04-21,24.302853350175727,24.729806863021253,24.277737874092196,24.662832260131836,5880900
2021-04-22,24.72981224661583,24.72981224661583,24.227513792933493,24.235885620117188,5040800
2021-04-23,24.294487368577432,24.436805240425556,24.160541324104237,24.41168975830078,5070700
2021-04-26,24.45354634898652,24.520520965385586,24.353087617913403,24.42843246459961,5838200
2021-04-27,24.378202510496532,24.428431874820394,24.160539802742857,24.185653686523438,4656000
2021-04-28,24.14379634871775,24.294486039698253,24.110309041049764,24.277742385864258,4651500
2021-04-29,24.33634699665221,24.528894252506877,24.31960334046582,24.503780364990234,5337100
2021-04-30,24.537263487732062,24.587494450983296,24.269371404109904,24.386573791503906,5281900
2021-05-03,24.436806190504022,24.662839151363723,24.361461337963167,24.394947052001953,4278700
2021-05-04,24.445177358688575,24.503778554247578,24.244256692825097,24.344717025756836,3926500
2021-05-05,24.286114499700698,24.344715692049277,23.99310694119506,24.210769653320312,7489800
2021-05-06,24.06845207350091,24.22751359516718,23.80893181997586,24.143796920776367,6139400
2021-05-07,24.00985087584963,24.629351711402396,24.001479048735877,24.48703384399414,5034600
2021-05-10,24.629351323348214,24.863757688551722,24.562378304256175,24.679580688476562,4620200
2021-05-11,24.679586061469927,24.872133333683678,24.420065755583437,24.5623836517334,7080900
2021-05-12,24.587493104692417,24.637722468430564,23.9428768157959,23.9428768157959,5712800
2021-05-13,23.85915688887803,24.436800081702252,23.85915688887803,24.31122589111328,4394100
2021-05-14,24.445175832195698,24.60423575399103,24.39494487048512,24.495405197143555,3000000
2021-05-17,24.520521917412005,24.6544679618852,24.386574276176002,24.41168975830078,3953300
2021-05-18,24.528891095491012,24.654466903963637,24.436804191843887,24.554006576538086,5142000
2021-05-19,24.512147148565642,24.629349524224637,24.185652307174337,24.587491989135742,6679500
2021-05-20,24.570755480537876,24.763302752751624,24.52052610447409,24.5623836517334,5401900
2021-05-21,24.604234898271496,24.738180931315707,24.53726188174939,24.69632339477539,4152400
2021-05-24,24.830270204109137,24.888871395802745,24.637722975183657,24.65446662902832,2925900
2021-05-25,24.654464886042092,24.721437899923266,24.361457351525974,24.369829177856445,4010000
2021-05-26,24.36982888230093,24.461915777294095,24.27774039054518,24.4033145904541,3323200
2021-05-27,24.503778066206092,24.512149893513897,24.30285900110714,24.31960105895996,6088200
2021-05-28,24.453544247635964,24.495403379288323,24.26099703232291,24.369829177856445,3727600
2021-06-01,24.403316596093774,24.48703326850102,24.177282059623018,24.277742385864258,4022800
2021-06-02,24.277743159272895,24.36145983434708,24.12705346349192,24.235885620117188,4528000
2021-06-03,24.177281116659053,24.411687470904468,24.118679927288362,24.294485092163086,4076200
2021-06-04,24.336347877819684,24.361463363008646,24.235889130589822,24.26937484741211,3676800
2021-06-07,24.327973370807744,24.411690048790387,24.28611583019783,24.344717025756836,3840700
2021-06-08,24.344712807228433,24.40331399263284,24.068448935491553,24.19402313232422,5936900
2021-06-09,24.18977761989151,24.707887849862523,24.138816462525405,24.62295150756836,6790000
2021-06-10,24.69939422607422,24.869266911848545,24.60596408689574,24.69939422607422,6032700
2021-06-11,24.724874973833604,24.945708811603623,24.639938633148837,24.911733627319336,6016800
2021-06-14,24.91173270601004,25.005162839310557,24.74186003092289,24.852277755737305,4833000
2021-06-15,24.801320533298732,25.04763416919793,24.72487797939267,24.886255264282227,3232400
2021-06-16,24.94570862245576,24.95420079843649,24.34266206618979,24.359649658203125,4524300
2021-06-17,24.3086936808374,24.48705857489793,24.181288333621268,24.291706085205078,5129400
2021-06-18,24.15580313442335,24.172789106214072,23.43384668247535,23.450834274291992,9834700
2021-06-21,23.55275496274114,23.90948626618804,23.50179381082753,23.88400650024414,5373100
2021-06-22,23.892503822678222,23.994427768488624,23.765100105434843,23.77359390258789,4638600
2021-06-23,23.731125329413448,23.77359269299179,23.54426504160616,23.603721618652344,4170300
2021-06-24,23.654680799065428,23.765096907142986,23.544263070961932,23.72262954711914,3241600
2021-06-25,23.62070752659132,24.05388143799917,23.62070752659132,24.036893844604492,4665200
2021-06-28,24.12183043900985,24.147311829363275,23.917984176260745,23.994426727294922,3125600
2021-06-29,23.951958005272797,24.079361709763674,23.51029031768016,23.586732864379883,3851200
2021-06-30,23.646190929253088,23.807569840185632,23.569748372496946,23.756607055664062,3990000
2021-07-01,23.833047457761598,24.09635029390682,23.6801623580711,24.002920150756836,4416200
2021-07-02,23.977439133725973,24.0368940911912,23.858529218795514,23.994426727294922,2602100
2021-07-06,24.04539117814936,24.104846143749917,23.535774641531802,23.926481246948242,3899200
2021-07-07,23.799074094691203,23.951959195689067,23.680162560567265,23.917984008789062,2943600
2021-07-08,23.7905802979662,23.934971602239067,23.705643950742267,23.917984008789062,2916500
2021-07-09,23.968943406265094,24.16429747652023,23.892500861388296,24.155803680419922,3634600
2021-07-12,24.07087213750365,24.15580849541117,23.88401344612813,24.09635353088379,2983000
2021-07-13,24.053879491377753,24.079360879407623,23.69714815908927,23.72262954711914,3493800
2021-07-14,23.688658085480352,23.99442830978332,23.578241960052168,23.841543197631836,3463000
2021-07-15,23.75660675799382,24.019909614644103,23.748112960679986,23.960453033447266,4606800
2021-07-16,24.00292003892786,24.410612556185722,23.926477489438756,24.2832088470459,4317600
2021-07-19,24.113338864282074,24.291705373140417,23.561254982625158,23.79058265686035,5057800
2021-07-20,23.80757019906538,24.1897813685814,23.77359500887219,23.951961517333984,4377400
2021-07-21,24.04538679791625,24.172790503855538,23.85852813720703,23.85852813720703,3028400
2021-07-22,23.867024589665817,23.9349733483969,23.714139477514333,23.841543197631836,2715700
2021-07-23,23.84154125441397,24.06237510729735,23.82455366110923,24.002920150756836,2380900
