Date,Open,High,Low,Close,Volume
2021-02-26,126.9204501279093,127.31707653455904,123.45393920709554,123.54912567138672,3615900
2021-03-01,124.01711379523267,125.31804762978753,121.8515374952884,121.94672393798828,2198700
2021-03-02,122.01810981579554,122.55751572553866,120.39193971059677,121.49456024169922,2443300
2021-03-03,121.66116457007841,121.7166980698766,117.79802773581747,117.81389617919922,2593500
2021-03-04,118.1629313870226,121.23281556324135,117.83769486439462,118.29778289794922,2880900
2021-03-05,118.9403115290092,119.78908562213692,115.9338770239359,119.10688781738281,3773800
2021-03-08,119.06724576529214,119.6939101285703,116.15599744421871,116.42571258544922,3389500
2021-03-09,117.71076667412075,120.38402437722615,117.56004672574231,119.81288146972656,2533600
2021-03-10,120.13020617986905,121.08210712072727,118.9879202092083,120.5268325805664,1860900
2021-03-11,120.971040290981,124.24717791118205,120.7489304968056,123.54118347167969,2568400
2021-03-12,123.07712824969568,127.10155649832329,122.38105791659972,126.95753479003906,2381300
2021-03-15,126.60551655296099,129.62983835155393,126.21347031672332,129.24578857421875,2622000
2021-03-16,129.60583313490343,132.51013471857408,128.94176081457823,132.05409240722656,2594500
2021-03-17,131.84604568422512,132.81415422827817,130.62191620324552,131.98207092285156,2235100
2021-03-18,131.1339599114391,132.5821243841222,129.6938163124508,132.16607666015625,1561500
2021-03-19,132.37411879135993,134.68636496584585,131.60604369158852,132.5101318359375,4115900
2021-03-22,132.51014241284193,135.85450579302923,132.5021459536992,134.3263397216797,2404200
2021-03-23,134.34230417136234,136.14249580850765,133.3581906197247,134.96636962890625,2269100
2021-03-24,134.47836670699147,135.21444387135006,132.47015658058933,134.1583251953125,1855700
2021-03-25,134.07830663257204,134.57435565109853,133.13419955564476,134.0063018798828,1485000
2021-03-26,135.44643313754221,138.8068011163808,134.27831545283428,138.6467742919922,1866700
2021-03-29,138.6467723927829,140.2869496536376,137.3986413129778,140.03892517089844,2317700
2021-03-30,139.09480835068868,139.09480835068868,136.61453949986262,136.8065643310547,2030800
2021-03-31,136.83859023637027,138.31875295016667,135.8624851769117,137.71868896484375,2314300
2021-04-01,138.4227674313602,139.68690379888415,137.35865240917232,139.58290100097656,1815400
2021-04-05,139.90295621307948,142.18320485608191,139.60692847375515,141.96717834472656,2005900
2021-04-06,141.96714149790915,141.96714149790915,139.92692148501467,141.31106567382812,1751200
2021-04-07,141.2870551172024,141.84711236539968,139.92691259777118,141.0230255126953,1900000
2021-04-08,141.8631059438001,142.51117300742425,140.55896315115848,140.61497497558594,1606400
2021-04-09,140.25495812160787,141.30306793062894,139.51888109701545,140.2069549560547,1390800
2021-04-12,140.4149507260731,142.11112742077052,139.8388884130945,142.047119140625,1425200
2021-04-13,141.7991008026164,143.47928465601052,141.3030518705025,141.70309448242188,1473500
2021-04-14,141.71108680187888,142.94322484727948,140.29494478703253,140.5669708251953,1564500
2021-04-15,141.383077578803,143.7273216286381,141.28705904192168,143.59130859375,2242500
2021-04-16,144.0153400020524,144.28736604761224,142.64718890036698,143.7113037109375,1390400
2021-04-19,144.33539748279188,144.78345555001547,142.95125319550792,144.5914306640625,1394600
2021-04-20,144.38340748128192,147.6237433787176,144.07937114193396,146.41561889648438,1900800
2021-04-21,147.18373406440696,147.7597843931792,145.4475377847415,146.32763671875,1482100
2021-04-22,146.81564685592005,148.79185844694152,145.3754909301083,147.3837127685547,1971700
2021-04-23,148.1358068634072,150.52007014438976,147.75976574890103,149.75997924804688,1308700
2021-04-26,149.960022795528,149.97602792422393,147.7117844430301,148.8959197998047,1382400
2021-04-27,149.43197288820227,149.43197288820227,147.33574056762794,147.80780029296875,1353600
2021-04-28,148.18377550702115,148.8478354359669,147.7197246565752,148.1677703857422,1097200
2021-04-29,149.1358899229232,150.70406242881833,147.93576201407458,150.384033203125,1373700
2021-04-30,149.88798190257302,151.6881738843884,149.73596373744198,151.26412963867188,1310000
2021-05-03,151.28010102351908,151.3281041789947,149.74393900664674,150.1759796142578,1413300
2021-05-04,148.983872991917,150.3200138335915,145.7355167697942,147.1356658935547,2966700
2021-05-05,147.04768390879596,147.63975147408584,145.35950329977175,146.55963134765625,1929000
2021-05-06,146.59961436622055,146.59961436622055,143.89533457034872,144.71942138671875,2141600
2021-05-07,145.99954998492962,147.4397058468386,145.58351445352508,146.671630859375,2023000
2021-05-10,146.67164194800574,147.1436893414399,146.27159930102775,146.567626953125,1452000
2021-05-11,145.68751943523822,146.4155999387036,144.4553935287316,145.79153442382812,1262100
2021-05-12,145.31951090605926,145.56753541955297,142.99925598815992,143.0792694091797,1414300
2021-05-13,143.29530275696746,144.87946846085487,142.5272153866476,143.8153533935547,1764200
2021-05-14,144.5594145941576,145.6075366534247,144.1353703370369,144.90345764160156,1438500
2021-05-17,144.7434190794324,146.2635761035893,144.66340567465298,145.61550903320312,1198700
2021-05-18,145.6155287833585,147.11969309723784,144.2153794681339,146.23159790039062,1615200
2021-05-19,145.75153485880426,146.6316335553677,143.74332518906914,145.49551391601562,1301400
2021-05-20,145.66353515827203,148.90388322941254,145.20749286245726,148.37582397460938,1178000
2021-05-21,147.87976342871679,148.8798700264263,147.18369314337738,148.45582580566406,1567300
