Date,Close,High,Low,Open,Volume
2021-02-26,290.5923767089844,292.6099004849157,282.2258100755589,283.8034996618083,390800
2021-03-01,297.5436706542969,298.8823149523176,290.3627887062417,292.49504845872065,237400
2021-03-02,297.29510498046875,298.50944146843295,292.8679927707372,298.32776517445086,244000
2021-03-03,295.3349914550781,297.6871835321668,293.0784231102851,295.6887730023324,252100
2021-03-04,291.7205810546875,300.3835584838782,289.64568943900684,295.95644605504515,231100
2021-03-05,300.4791564941406,300.8616221381133,289.85602514298785,293.57554511249054,246400
2021-03-08,302.05682373046875,305.77637261199567,295.44962588789264,301.4353134563008,235900
2021-03-09,298.7962951660156,308.15729351566614,297.4480795956775,303.98836807569324,300700
2021-03-10,298.6050720214844,303.0321843326782,297.1516616363177,302.75488432283566,218200
2021-03-11,299.0354309082031,302.1908393251433,296.9700806299157,298.748588861331,246500
2021-03-12,297.27606201171875,299.9533808707124,294.13022475401544,298.7199017207465,342200
2021-03-15,304.5621337890625,305.250583857101,298.6529543935555,299.8864335113469,240300
2021-03-16,303.83544921875,309.9932443302171,302.7358200214922,306.1876413947864,197700
2021-03-17,302.4393310546875,306.09194093248783,297.0273849349173,304.03616242815855,188800
2021-03-18,296.5111083984375,301.87525848534693,294.9907873174375,298.9971795897382,271200
2021-03-19,297.7923278808594,303.54851375340417,295.73654929639775,297.5628543064856,603300
2021-03-22,300.60357666015625,301.2633425440211,296.32945510742104,297.37168677809785,255300
2021-03-23,306.35968017578125,309.66805063702145,300.53655481407907,300.641749655297,262100
2021-03-24,307.26800537109375,310.69111199135943,303.84486957057237,306.93333701804477,257600
2021-03-25,307.095947265625,307.765254893996,303.9501109534746,307.35410502767746,194700
2021-03-26,311.3509521484375,311.8099285008608,304.99236863851957,308.4728444752089,170300
2021-03-29,309.754150390625,314.6880075821514,307.8704768873272,312.5653185464149,301900
2021-03-30,297.6966857910156,304.82977103007323,290.7452768472113,300.708642989819,408800
2021-03-31,295.0672302246094,302.3341953798863,295.0672302246094,296.14771700275713,367500
2021-04-01,303.11822509765625,305.4608454514358,296.6927029377106,297.4289500465684,279300
2021-04-05,306.5030517578125,308.0520856679378,302.0950822285006,305.1739786203071,253600
2021-04-06,304.2369689941406,308.6545104599018,303.5867744018342,307.45928693863476,216000
2021-04-07,295.803466796875,304.24654214834027,295.1915275236427,303.7971369341373,247900
2021-04-08,296.5493469238281,300.65133351774915,295.00031254806663,296.42503899426714,339600
2021-04-09,295.58355712890625,298.3851540097958,293.4130125774211,296.85526209366043,212100
2021-04-12,297.6202087402344,298.8154321844713,294.64647763723775,294.67516183268907,212800
2021-04-13,297.7540283203125,300.3548354377646,296.94127062481056,298.0122152333847,237700
2021-04-14,295.7078552246094,299.5421122429474,295.1437132529389,297.84968632793596,308200
2021-04-15,301.10076904296875,301.92309817795285,296.4154976579769,297.9453899335556,388400
2021-04-16,305.2792053222656,306.7230446969058,301.7700453482262,302.3150742859693,184500
2021-04-19,303.4337463378906,306.0249824545082,302.5062518280688,305.97718519142535,223800
2021-04-20,304.877685546875,307.7844779303683,303.0322670464796,303.0322670464796,199000
2021-04-21,307.6504821777344,310.0887260753386,305.97716953185704,305.97716953185704,224400
2021-04-22,309.6011047363281,310.48077278600914,303.0990721670295,305.9771793479536,263700
2021-04-23,331.8896789550781,349.7415214361774,304.2082900522161,309.54378428427265,1450500
2021-04-26,322.1461181640625,334.6433787918462,320.42497926921254,332.5493454369435,435300
2021-04-27,327.1661376953125,327.577287571005,317.6904024019482,322.0410042164619,291600
2021-04-28,321.6585693359375,327.9024162539621,320.6737062569318,327.9024162539621,224700
2021-04-29,326.31512451171875,326.7549877640349,319.8131204247087,322.9876410044801,144700
2021-04-30,321.4864196777344,329.3270970799741,320.08083575158497,326.35336600127295,280600
2021-05-03,327.070556640625,329.57574072379873,320.128688394682,322.2036094751721,181900
2021-05-04,330.45538330078125,330.8761042870668,322.9015769783513,325.07209224557846,204000
2021-05-05,321.8020324707031,330.3120489596832,321.5151904413012,330.3120489596832,347400
2021-05-06,323.2458190917969,325.0147557970398,319.92787732129415,321.94542986475597,150000
2021-05-07,322.280029296875,326.12388646710895,319.4114931066749,325.1198812923834,220400
2021-05-10,320.425048828125,326.63066879542754,320.41550688314436,323.2935850953326,197300
2021-05-11,317.3174743652344,321.046594933121,313.6170671736569,317.1549403143789,162800
2021-05-12,312.2020263671875,318.7327163434386,311.48489209022165,315.76855549592597,219600
2021-05-13,314.1334533691406,318.9047767503444,312.2880350923531,312.67050081693253,211000
2021-05-14,316.4091491699219,317.6330569400521,312.3645020986591,315.81632294723954,150400
2021-05-17,312.2210388183594,318.0728479635984,309.8401631238429,317.20272181967755,159100
2021-05-18,307.6218566894531,312.6131113871439,307.30633051247383,312.0298271226808,96700
2021-05-19,308.2720642089844,308.3581168063107,303.63459081797373,304.0361987857603,131900
2021-05-20,312.96685791015625,316.0553257142154,308.6831666931072,308.6831666931072,172300
2021-05-21,313.7701416015625,317.9295262014547,312.60360202242464,313.6171494557432,125500
2021-05-24,314.5255126953125,317.56615481634975,313.11992844234,315.39563905955896,118800
2021-05-25,315.2807922363281,317.75729140259057,312.59393260288,315.538949963224,79900
2021-05-26,316.9827880859375,317.87202721170945,313.64570481290446,316.38039087807385,160800
2021-05-27,318.48773193359375,321.0087223190816,313.9537813323184,316.9348861036653,265700
2021-05-28,320.500732421875,323.4434876529415,318.0756023306097,318.1331422373624,124600
2021-06-01,310.6755065917969,323.4338290817084,310.29209259025316,321.018265292018,167300
2021-06-02,313.9154968261719,314.4331219619759,307.9437496815786,310.3401244272732,143400
2021-06-03,311.50958251953125,312.12303929435893,308.4613713561453,312.12303929435893,159900
2021-06-04,311.9313049316406,313.6950331446109,308.4134141124146,313.6950331446109,114700
2021-06-07,309.7553405761719,311.86416169123277,307.16727384690597,311.86416169123277,146100
2021-06-08,309.9950256347656,310.79063841738605,307.9053939150176,310.3592792699296,119400
2021-06-09,308.44219970703125,310.9152456905699,307.33027826204847,309.8416744340687,105400
2021-06-10,310.9919128417969,311.9121124986824,306.4004509113808,307.78076502301894,106300
2021-06-11,314.7877502441406,315.02738769549165,311.614952728463,311.614952728463,79800
2021-06-14,314.404296875,316.8006710889863,312.3817710796507,314.931487501031,144300
2021-06-15,314.3852233886719,318.6028373215914,313.4362390456133,315.04662519492183,151800
