Date,Close,High,Low,Open,Volume
2021-02-26,93.1869125366211,94.68415952533425,91.4730872137905,93.45057686562363,981100
2021-03-01,94.46757507324219,96.36973002845615,92.59366884155249,94.2321594647877,889400
2021-03-02,91.92508697509766,95.29623294005182,91.81208489963736,94.22273836827812,848100
2021-03-03,90.41842651367188,93.22458381381226,90.41842651367188,92.53716705489488,726600
2021-03-04,92.49007415771484,94.21331792639162,91.36949369868786,91.7744087833882,724000
2021-03-05,98.53556060791016,100.64488253599197,91.89683729899971,91.89683729899971,1770000
2021-03-08,99.23239135742188,100.68255246506453,97.2831502758097,99.72205987912703,684800
2021-03-09,97.69749450683594,100.28706665039063,96.66166708627716,99.21357186380774,678500
2021-03-10,97.45263671875,99.91037608068453,96.33206338310426,99.91037608068453,441300
2021-03-11,96.67106628417969,97.69747486075204,95.4751510024274,97.17014621108653,371800
2021-03-12,98.25305938720703,98.25305938720703,96.8782330331077,97.97998359111415,487700
2021-03-15,98.68622589111328,98.874555504062,96.85939847139102,97.65981010289438,377200
2021-03-16,97.17015838623047,99.20414570716022,96.61457375987912,98.62973099138176,383400
2021-03-17,97.73514556884766,98.99696979074021,97.01948010240667,97.53739731844573,517100
2021-03-18,96.42623138427734,98.98755426674578,96.42623138427734,97.67864410294689,478500
2021-03-19,96.115478515625,97.48088608830241,95.5975613346432,96.84055538468573,1526100
2021-03-22,95.09849548339844,95.55991528896534,93.92141733834687,95.2868322971956,599000
2021-03-23,95.71998596191406,96.01189901170646,93.84607976688302,94.48640331241111,524400
2021-03-24,97.04773712158203,97.63157047099331,95.79533142865,96.04957714823797,492200
2021-03-25,93.177490234375,97.41497097198442,92.87615855818422,97.20781128185827,987000
2021-03-26,92.01925659179688,94.02499504199825,90.65384171641756,93.49766636423213,986100
2021-03-29,93.37525939941406,93.5635890306315,91.41659962376701,92.35826214848406,607100
2021-03-30,91.52957916259766,93.91199098499213,91.05874797928323,93.02682606138063,534900
2021-03-31,92.93266296386719,93.40349415580602,90.81392260014245,91.10583564016409,649200
2021-04-01,94.97605895996094,95.60697096880227,92.3770690329934,93.42231474761144,591900
2021-04-05,95.58815002441406,95.93656050639352,94.32631870176013,94.9572307709302,387600
2021-04-06,94.01558685302734,95.94599798114116,94.01558685302734,95.71058234036218,336000
2021-04-07,94.41107940673828,94.95723816857414,93.2622500663238,93.55416312733213,431300
2021-04-08,93.56358337402344,95.57874048034164,93.03625469104357,94.20391413949092,375100
2021-04-09,94.25099182128906,95.21149155012162,93.76133050501427,94.20391300905337,509000
2021-04-12,95.50341796875,95.69175479697479,93.80842962061932,94.16625881777333,375500
2021-04-13,95.09849548339844,96.5015778050066,94.6182527729241,94.8065824024064,373100
2021-04-14,95.917724609375,96.94413309098259,94.81598141783839,95.60697431915287,499300
2021-04-15,97.46205139160156,98.58263186600222,95.53164073668988,95.53164073668988,534000
2021-04-16,98.61090087890625,98.6485682420666,97.27374181613104,98.28132043164686,365500
2021-04-19,97.650390625,99.2135536993906,96.67106802493345,98.0647243910918,397100
2021-04-20,98.19654846191406,99.34537767551925,97.6598012111345,97.81988208599725,434200
2021-04-21,98.86512756347656,99.33595873585053,97.1983883743707,98.30013159349052,409300
2021-04-22,98.21538543701172,99.47720953058152,97.75396571535093,98.63913061844909,335800
2021-04-23,98.28131103515625,99.09114130489009,97.51855957663554,98.21539495200649,431700
2021-04-26,98.81807708740234,99.37365458161399,97.49032935217963,97.81990983046752,523700
2021-04-27,97.91407012939453,99.53372359818113,97.87640276719279,99.15706434479316,317900
2021-04-28,96.71815490722656,98.36606428894551,95.6917462265127,98.32839692667416,398600
2021-04-29,97.3113784790039,97.56563132281556,94.66530971918596,97.10421880815595,530000
2021-04-30,98.28131103515625,101.48295757021833,96.08723583496308,97.49972948901313,796200
2021-05-03,100.5318832397461,102.85779059599453,98.69563718698008,99.61846953132651,636200
2021-05-04,101.61479949951172,101.94437992362433,99.20413871675724,99.95747155842697,561400
2021-05-05,103.2438735961914,103.32862695512313,101.85021715084694,102.18920903363012,404000
2021-05-06,100.98387908935547,104.10078668304608,100.88971428125288,102.9707874328719,479400
2021-05-07,101.79371643066406,102.2551290513879,98.68623444187425,98.68623444187425,416800
2021-05-10,104.1761245727539,105.06128966238428,101.80313812487711,101.83138685168403,437400
2021-05-11,103.14027404785156,104.46802138409936,102.66944288197307,104.270273156548,777100
2021-05-12,104.67520141601562,105.39085970548395,102.04796231775676,102.62237698714209,676400
2021-05-13,107.02936553955078,109.60010019756484,104.9859524097755,105.46620230688825,828000
2021-05-14,107.1894302368164,108.71491869156911,106.0688497077563,106.85043120591274,556400
2021-05-17,106.0688705444336,107.30244620324856,105.50387444337487,107.30244620324856,316500
2021-05-18,103.49813079833984,105.81461973042347,103.49813079833984,105.81461973042347,556200
2021-05-19,105.08953094482422,106.46435729845257,101.96321181008926,103.03670645859789,723200
2021-05-20,105.25902557373047,106.80335138855486,104.08194753290003,104.08194753290003,271300
2021-05-21,104.90120697021484,106.33253085050492,104.17612280103187,104.88236969645389,351600
2021-05-24,103.64878845214844,106.07827936460927,103.6017024546198,106.021774730712,452400
2021-05-25,103.36627960205078,105.11777225969156,102.6977001529556,104.6375296032166,484800
2021-05-26,104.02545166015625,105.24019707879391,103.29095610105308,103.68645260452182,439700
2021-05-27,104.19560241699219,104.8761808774668,103.39212881346572,104.40355273973736,549600
2021-05-28,105.20702362060547,105.93486776071032,103.43939183501814,104.13887944147037,533200
2021-06-01,104.57369995117188,106.93684065774775,104.05381332276505,106.30352067920136,320600
2021-06-02,106.7005386352539,106.77616087721921,103.86476946716004,104.56426438773829,446300
2021-06-03,106.0577392578125,106.9273804140508,105.52839811102312,106.9273804140508,547200
2021-06-04,105.82142639160156,106.68161297642582,105.2920852389296,106.68161297642582,519800
2021-06-07,105.86869812011719,106.01994257906335,105.02742064949416,105.55676183234027,526200
2021-06-08,106.29405975341797,109.01640230043208,105.15030058510321,105.86869733631335,873400
2021-06-09,107.8631820678711,108.04278304781258,105.71744652474915,105.97266972905885,552500
2021-06-10,107.21096801757812,107.61742851581477,106.82341668394778,107.59852656294171,423200
2021-06-11,107.68359375,108.1751310544591,106.42640116604602,106.89902930632348,412100
2021-06-14,108.47760772705078,108.50596426027037,107.5417988604076,107.5417988604076,390100
2021-06-15,108.29801177978516,109.64972854951138,107.96717352392204,108.70447226891214,472700
2021-06-16,109.96165466308594,110.40592622767547,107.91045045508089,108.93132166260963,536600
2021-06-17,110.95418548583984,111.03926230569238,109.29998690734597,109.29998690734597,736400
2021-06-18,107.21096801757812,110.33977128046332,107.21096801757812,109.86714312957109,1031800
2021-06-21,111.57804107666016,113.43074233607483,107.30547907676454,107.4472689470311,1065500
2021-06-22,113.4212875366211,113.4307421177493,110.90690983644514,112.29643758126475,495100
2021-06-23,112.19246673583984,113.3267713523153,112.15465562039294,112.80687752958654,672800
2021-06-24,114.49888610839844,114.8486335145018,112.36261219185204,112.8541422650068,876700
