Date,Open,High,Low,Close,Volume
2021-02-26,51.81400104226865,51.82225607105405,50.66679761403687,50.675052642822266,10396300
2021-03-01,50.97216701790744,51.69020339274581,50.88138374083648,51.549896240234375,7328800
2021-03-02,51.58291097310018,52.48251706640589,51.45911072741632,52.00382614135742,6844200
2021-03-03,51.822247974618634,52.25966998077401,51.31054331448423,51.78923416137695,7081300
2021-03-04,51.8305074285194,53.26657703070162,51.607668879127104,52.18539810180664,15847200
2021-03-05,52.342207825332814,53.43989363831075,52.243169521755476,53.332603454589844,9761400
2021-03-08,53.24181141423036,55.016264553131485,52.7878793449506,53.43988800048828,10646900
2021-03-09,54.06715512850132,55.01628211476531,53.04374546321577,53.09326934814453,8973300
2021-03-10,53.38212200547485,53.48116345922885,52.49076781191459,52.746620178222656,7595500
2021-03-11,52.41649039322484,52.85391562721448,52.003827097850035,52.069854736328125,9940600
2021-03-12,52.16167375165298,52.24514450925683,51.32695343879328,51.38538360595703,11561100
2021-03-15,52.044801995115066,52.72927228858099,51.64413669046708,52.64580154418945,8780200
2021-03-16,52.78771539924272,53.58904297262224,52.7125904417063,53.430450439453125,7375800
2021-03-17,53.39705680033803,53.95631785396635,52.963001876943366,53.77267837524414,7853700
2021-03-18,53.104906386517015,54.2401297265047,53.104906386517015,53.4888801574707,7442600
2021-03-19,53.63913071483501,53.96467113725377,53.079866432465174,53.80607223510742,15230300
2021-03-22,53.463840034505054,54.807740284091835,53.305241132873455,54.699222564697266,6769200
2021-03-23,54.54061272046745,54.640781433255206,53.6558113802755,53.83945083618164,6572100
2021-03-24,53.722601458458115,54.30690314764274,53.422101627331514,53.71425247192383,7472800
2021-03-25,54.0731839896938,54.156654752147205,53.03813252476747,53.41375732421875,7391000
2021-03-26,53.44714247086153,54.498891884770224,53.33863111904658,54.4571533203125,6017100
2021-03-29,54.25681815876517,55.45881739894297,54.15664943261358,55.25013732910156,7902600
2021-03-30,55.500554254689554,55.500554254689554,54.365334069905074,54.6741828918457,5608100
2021-03-31,54.5406219998994,54.5406219998994,53.8060704197092,53.94797134399414,8817200
2021-04-01,54.88286505686908,55.792707215423185,54.61575478965574,55.458824157714844,10514200
2021-04-05,55.25847918003949,55.525589410994456,54.699218129041626,55.37533950805664,6071200
2021-04-06,55.09154270773108,55.51725186635494,54.899554226497315,55.283531188964844,5708300
2021-04-07,55.158316999935415,55.366997067548596,54.44045705787324,54.75764846801758,5188700
2021-04-08,55.17501716910685,55.30022650279543,54.11492506315422,54.27351760864258,6778500
