Date,Close,High,Low,Open,Volume
2021-02-26,116.0419692993164,117.51061432336297,115.4300314784231,117.22817927291324,1084800
2021-03-01,119.9112777709961,121.86946853097884,117.12461478311593,117.12461478311593,1176500
2021-03-02,119.70414733886719,120.63617131627714,119.02630910707079,119.88301612925444,871400
2021-03-03,119.55352020263672,121.52113446934823,119.44055194601636,119.79829672968182,686700
2021-03-04,118.01897430419922,120.07131475368101,116.34321146778777,119.5817617019034,719300
2021-03-05,122.44374084472656,122.98977802160051,118.63091138734656,119.28991681969752,807900
2021-03-08,124.06301879882812,125.5034215084684,122.77325000574602,123.07450347362142,774600
2021-03-09,123.25337982177734,124.68437330286945,123.12157873570577,124.68437330286945,894600
2021-03-10,125.27745819091797,126.78375393844667,122.54727290718328,123.11214279078023,668900
2021-03-11,126.021240234375,126.98151367583462,124.74088043417672,125.1739494341271,729100
2021-03-12,127.87584686279297,128.08296489289688,126.64256227959959,126.88733160370424,922300
2021-03-15,127.80995178222656,127.92293440588276,125.57874248708627,127.32982231872236,737500
2021-03-16,127.62164306640625,127.77227696005335,124.70318679449744,127.31096604772367,897000
2021-03-17,128.90200805664062,129.3915610497362,127.18859412866522,128.46895355005714,700300
2021-03-18,129.16563415527344,130.09766542485124,128.45955377793203,128.91144119716276,701700
2021-03-19,127.61225128173828,129.26918124266987,126.63314520441088,128.78905180192172,1566500
2021-03-22,128.45013427734375,128.77022057516254,126.8496884230089,127.63108570197187,687300
2021-03-23,125.79524993896484,128.53484469555278,125.22097077382345,127.40511919378389,938400
2021-03-24,127.72520446777344,129.0432295140433,126.62372103464647,126.70844721444723,639700
2021-03-25,129.6363525390625,130.16355691477617,126.22834256374061,127.70639666242062,686600
2021-03-26,131.70751953125,131.89581912248192,129.504552220159,130.4648255475225,525500
2021-03-29,130.13526916503906,131.96166537205954,129.6551398554021,131.1708590861033,719400
2021-03-30,130.27650451660156,130.94491903994663,129.68339257076292,130.3894727480992,668300
2021-03-31,129.09970092773438,130.76603976076868,128.57249670721023,130.05995960144438,604400
2021-04-01,129.85284423828125,129.956403238358,127.73460371736057,129.69280112275135,498400
2021-04-05,131.96165466308594,132.4700403522561,130.26705964124488,131.06728945760295,623800
2021-04-06,131.35919189453125,132.85607884277056,131.09558970359257,131.83932137833196,566000
2021-04-07,130.935546875,131.60396158756348,130.27654139597897,131.09559003667354,435100
2021-04-08,130.4083251953125,131.05792135463312,129.76813826828632,130.4083251953125,473000
2021-04-09,131.7639923095703,131.89579337856208,130.30475695379354,131.24619726523156,350600
2021-04-12,132.26296997070312,132.51714854150146,131.25562182451444,131.75458409862483,597300
2021-04-13,130.54014587402344,131.65103879165326,130.22005954506997,131.4815863934693,559300
2021-04-14,130.20120239257812,131.31209510270813,129.84345046513442,130.07881055103377,700300
2021-04-15,131.21795654296875,131.2838498955169,129.58925444460303,130.36124240316795,565100
2021-04-16,132.33827209472656,132.94079332226272,131.33092406144937,132.58304140536217,737600
2021-04-19,132.20648193359375,132.57365751759832,130.7378370585432,132.3382973936417,801300
2021-04-20,136.37704467773438,138.29757660064624,135.3602874131672,136.26407643675108,1345300
2021-04-21,140.1145477294922,140.1333805558984,136.6594638936836,136.7253572382491,1103400
2021-04-22,138.90951538085938,140.65117126960814,138.4387952435913,140.58527792031467,802100
2021-04-23,139.46498107910156,140.0204274706209,138.4105724219475,138.72124947955336,576200
2021-04-26,137.8174591064453,140.49114638557356,137.60093183745883,139.98277489203133,710000
2021-04-27,139.27670288085938,139.42733680096006,136.76305859579915,137.82687653906234,751900
2021-04-28,139.4273223876953,140.9806932280858,138.98484427141636,139.70974300213737,1146000
2021-04-29,142.4681854248047,142.83534662673227,139.9074662443513,140.28403667931863,611300
