Date,Open,High,Low,Close,Volume
2021-02-26,12.508192428939639,12.736790724664885,12.344292338398114,12.559950828552246,16808800
2021-03-01,12.792862096897453,12.917944421219818,12.551324808327232,12.594456672668457,14610700
2021-03-02,12.603079577284946,12.637584896529884,12.387421126336166,12.508190155029297,13984100
2021-03-03,12.913630620777527,12.99126780886051,12.266655150315131,12.559950828552246,24620000
2021-03-04,12.525443326678337,12.654838069219116,11.632616641528813,12.11137866973877,20112900
2021-03-05,12.180393003193906,12.525447125746501,12.068250475064708,12.421930313110352,14684100
2021-03-08,12.46505934094206,12.90500281504716,12.417615037189233,12.77560806274414,11783800
2021-03-09,12.732125136990797,13.210448835575834,12.627763557514493,12.923454284667969,14777900
2021-03-10,13.088696364639542,13.280026375190133,12.849533644103241,13.175663948059082,10269100
2021-03-11,13.132176300296123,13.523532371890752,13.073907366547099,13.480048179626465,11714400
2021-03-12,13.610501359431614,13.880102716330157,13.575714167837486,13.749650955200195,14179700
2021-03-15,13.619199094565527,14.036645416067067,13.619199094565527,13.9583740234375,11627300
2021-03-16,13.914890321998989,13.936632006370274,13.545275881942471,13.688773155212402,10772400
2021-03-17,13.72356086604601,13.9409818649292,13.636593295884863,13.9409818649292,10421400
2021-03-18,13.845315996372975,14.001858778575173,13.51048874750365,13.5496244430542,13271100
2021-03-19,13.497444117747676,13.527882807866293,13.28002395473802,13.28872013092041,20384800
2021-03-22,13.262629035117845,13.419171807167313,13.140873453591364,13.340900421142578,8064600
2021-03-23,13.288720330991126,13.33220453012616,12.732125236117431,12.83648681640625,9228200
2021-03-24,12.966938584419243,13.201752762113168,12.81039579928996,12.83648681640625,7796500
2021-03-25,12.766911362817254,13.419171807167313,12.74082034788098,13.340900421142578,12559000
2021-03-26,13.453959346467093,13.940980855806382,13.410475149838074,13.92358684539795,11838900
2021-03-29,13.854012001811329,13.97663595590923,13.601804665021053,13.619197845458984,9186400
2021-03-30,13.645288942571186,13.784438542332603,13.610501749978855,13.723560333251953,8423500
2021-03-31,13.723560347841717,13.845315936740361,13.65398596258309,13.688773155212402,11860200
2021-04-01,13.72356132103962,13.758348516135847,13.514838150462264,13.653986930847168,12195000
2021-04-05,13.680077533448268,13.932285742261795,13.549625755241154,13.836620330810547,12192800
2021-04-06,13.793135679680802,13.888801088020708,13.732258295749698,13.845316886901855,9396400
2021-04-07,13.827922821044922,13.932285235082102,13.72356123639989,13.827922821044922,7076700
2021-04-08,13.827921925729658,13.871406123864324,13.601805588335166,13.688773155212402,7950300
